group,timeframe,instrument,method,family,n_bars,n_segments,flips_py,dur_mean,dur_med,dur_p25,dur_p75,hit,fwd_bar,capture,hit_rem,rem_mean,dur_mean_null,dur_mean_z,dur_mean_p,dur_mean_n5,dur_mean_n95,dur_med_null,dur_med_z,dur_med_p,dur_med_n5,dur_med_n95,hit_null,hit_z,hit_p,hit_n5,hit_n95,fwd_bar_null,fwd_bar_z,fwd_bar_p,fwd_bar_n5,fwd_bar_n95,capture_null,capture_z,capture_p,capture_n5,capture_n95,flips_py_null,flips_py_z,flips_py_p,flips_py_n5,flips_py_n95,beats_null
crypto,1w,DOGE-USD,donch20,Donchian,421,11,1.23940,39.70000,25.50000,20.25000,38.75000,0.45823,0.01220,-0.18719,0.36951,2.49222,45.72944,-0.43441,0.62937,29.56978,71.80167,37.51750,-0.87823,0.85814,22.00000,63.05000,0.49324,-1.34890,0.90909,0.45119,0.53753,0.01164,0.03245,0.46653,-0.01436,0.04373,-0.05012,-1.25280,0.88112,-0.23073,0.12096,1.10554,0.44074,0.70629,0.61242,1.60360,False
crypto,1w,DOGE-USD,donch55,Donchian,389,5,0.53654,91.25000,97.00000,88.25000,100.00000,0.47028,0.01032,-0.02347,0.13573,-0.21808,101.65488,-0.19325,0.45265,49.65833,190.00000,95.31406,0.02929,0.34860,37.97500,190.00000,0.48731,-0.58081,0.71528,0.44050,0.53611,0.01305,-0.13320,0.51049,-0.01508,0.05065,-0.09042,0.47985,0.34547,-0.32596,0.10284,0.42909,0.52472,0.67832,0.13275,0.78822,False
crypto,1w,DOGE-USD,tsmom20,TS momentum,433,34,3.97666,12.06061,8.00000,3.00000,17.00000,0.50580,0.01997,0.12525,0.53571,1.16272,11.90289,0.05474,0.41658,7.98145,17.12675,5.94000,0.63803,0.20180,3.00000,12.00000,0.49801,0.30014,0.39660,0.45476,0.53959,0.01124,0.52576,0.28172,-0.01401,0.03940,0.01190,1.06385,0.14885,-0.15819,0.18847,4.45752,-0.46092,0.32967,2.89881,6.28075,False
crypto,1w,DOGE-USD,tsmom60,TS momentum,393,32,4.11587,11.67742,4.00000,1.50000,8.50000,0.47570,0.02265,0.15385,0.43202,0.71626,25.11600,-0.80677,0.95105,11.73871,51.17500,10.80500,-0.39179,0.78422,2.00000,40.00000,0.49061,-0.54825,0.71828,0.44750,0.53846,0.01234,0.55226,0.25974,-0.01472,0.04436,-0.01813,1.11173,0.12787,-0.27339,0.23349,2.29559,1.83746,0.95205,0.93176,3.99326,False
crypto,1w,DOGE-USD,tsmom120,TS momentum,333,20,2.97716,17.31579,5.00000,3.00000,9.50000,0.45482,0.01440,-0.13875,0.24194,-0.23761,41.70922,-0.56824,0.79979,10.79591,109.71667,23.78862,-0.40729,0.64651,2.00000,113.50000,0.48665,-0.97899,0.85814,0.43636,0.54244,0.01546,-0.04571,0.45554,-0.01593,0.05732,-0.03264,-0.48620,0.70907,-0.40096,0.31597,1.45031,1.47091,0.90210,0.15716,3.30831,False
crypto,1w,DOGE-USD,swing5,Swing structure,421,15,1.73515,28.35714,24.00000,14.75000,31.75000,0.46301,0.00532,-0.16782,0.42147,4.37955,42.77294,-1.05698,0.93207,27.74917,68.00833,35.06850,-0.77014,0.83816,20.00000,62.00000,0.49478,-1.19222,0.87413,0.45092,0.53959,0.01085,-0.31762,0.59640,-0.01533,0.04284,-0.05656,-0.98347,0.82917,-0.24025,0.13054,1.20315,1.62313,0.95105,0.71641,1.73104,False
crypto,1w,DOT-USD,sma50,50-SMA state,259,10,1.81315,20.11111,8.00000,1.00000,22.00000,0.55426,0.00777,0.06534,0.58140,0.12001,18.53002,0.10211,0.27000,8.39600,36.50714,8.77377,-0.04842,0.26800,2.00000,27.00000,0.51459,1.18759,0.10889,0.46304,0.56809,0.00145,0.69702,0.22378,-0.01262,0.01771,0.04928,0.10083,0.45600,-0.20423,0.31227,3.18754,-0.99576,0.14386,1.21346,5.47066,False
crypto,1w,DOT-USD,sma10_40,10/40 crossover,269,12,2.13370,18.00000,12.00000,5.50000,26.00000,0.52612,-0.00517,-0.33244,0.28342,-0.24942,34.69995,-1.01525,0.97094,19.56667,57.80000,27.90070,-0.93356,0.95391,12.00000,52.50000,0.51406,0.36962,0.35964,0.46442,0.56929,0.00019,-0.57552,0.70430,-0.01460,0.01560,-0.15009,-1.34829,0.92485,-0.35653,0.07920,1.49137,1.24336,0.85914,0.77878,2.33635,False
crypto,1w,DOT-USD,donch20,Donchian,287,10,1.63626,24.44444,22.00000,16.00000,26.00000,0.50350,-0.00653,-0.15086,0.31754,-0.09452,45.65970,-1.01009,0.98198,26.60000,78.71667,38.97645,-0.76755,0.92192,20.00000,70.07500,0.50613,-0.07969,0.52547,0.45455,0.56251,0.00086,-0.78478,0.78222,-0.01466,0.01667,-0.05680,-0.74202,0.78278,-0.26436,0.14351,1.11621,1.36693,0.89011,0.54925,1.74608,False
crypto,1w,DOT-USD,donch55,Donchian,245,4,0.63892,63.00000,57.00000,55.50000,67.50000,0.50820,-0.00822,-0.21880,0.03226,-0.35745,86.83996,-0.56895,0.66823,40.00000,188.00000,85.27758,-0.65473,0.72802,36.00000,188.00000,0.51017,-0.04943,0.50649,0.44607,0.58133,-0.00010,-0.78529,0.77622,-0.01690,0.01549,-0.07923,-0.92556,0.84056,-0.31893,0.16221,0.40544,0.89659,0.80919,0.00000,0.85539,False
crypto,1w,DOT-USD,tsmom20,TS momentum,288,32,5.61644,8.16129,2.00000,1.00000,12.00000,0.50523,-0.00265,-0.03920,0.44595,-0.05154,11.95428,-0.98932,0.89610,7.44306,19.36621,5.46550,-0.90654,0.99700,2.00000,13.02500,0.51024,-0.16975,0.55844,0.46154,0.55962,0.00159,-0.49156,0.68032,-0.01213,0.01598,0.03325,-0.55406,0.70729,-0.17978,0.24731,4.47354,0.91419,0.81019,2.54530,6.54505,False
crypto,1w,DOT-USD,tsmom60,TS momentum,248,14,2.73517,13.23077,6.00000,1.00000,12.00000,0.54251,0.00278,0.09797,0.54717,0.02048,24.74997,-0.48859,0.75229,8.95455,60.75000,12.78673,-0.26891,0.42202,2.00000,58.00000,0.51256,0.81747,0.20579,0.45528,0.57317,0.00025,0.26633,0.38861,-0.01493,0.01599,-0.00110,0.49179,0.28848,-0.31456,0.33126,2.40212,0.24662,0.62737,0.42250,4.85873,False
crypto,1w,DOT-USD,tsmom120,TS momentum,188,8,1.94282,15.85714,3.00000,2.50000,9.50000,0.56150,0.00125,-0.10368,0.55769,0.01922,32.62255,-0.47919,0.61185,6.42857,108.50000,22.29964,-0.50720,0.77751,1.50000,108.50000,0.51529,1.02969,0.16084,0.44086,0.59167,-0.00045,0.15056,0.44755,-0.01780,0.01792,-0.03859,-0.24932,0.62211,-0.47692,0.38713,1.60331,0.22304,0.62138,0.00000,4.46448,False
crypto,1w,DOT-USD,swing5,Swing structure,276,8,1.32337,30.00000,22.00000,21.00000,36.50000,0.51273,-0.00303,-0.08954,0.24631,-0.16025,44.19925,-0.69515,0.82164,25.29000,76.73333,37.55216,-0.71976,0.86573,18.00000,67.60000,0.50766,0.15649,0.42657,0.45756,0.56115,0.00083,-0.41324,0.65734,-0.01426,0.01644,-0.06676,-0.17066,0.56713,-0.27942,0.14070,1.13827,0.46489,0.69830,0.54723,1.83115,False
crypto,1w,ETH-USD,sma50,50-SMA state,404,33,4.13296,11.84375,3.50000,2.00000,12.75000,0.47891,0.00077,-0.00551,0.40346,0.75729,16.02528,-0.75487,0.78022,9.53837,27.21857,6.34850,-0.64247,0.82617,2.50000,14.00000,0.50650,-1.14345,0.87213,0.46766,0.54726,0.00368,-0.42947,0.63736,-0.00643,0.01505,0.04262,-0.40840,0.65534,-0.14746,0.23151,3.35251,0.77647,0.76124,1.81266,5.04954,False
crypto,1w,ETH-USD,sma10_40,10/40 crossover,414,15,1.76449,27.57143,21.00000,12.00000,38.00000,0.50363,0.00363,-0.14640,0.33871,0.43523,31.73684,-0.48636,0.62238,21.33056,49.25625,25.38600,-0.48053,0.65934,13.97500,42.00000,0.50104,0.10174,0.45055,0.45874,0.54126,0.00152,0.29285,0.35564,-0.01034,0.01396,-0.19283,0.44763,0.30969,-0.35121,-0.01917,1.62714,0.34400,0.57642,1.01072,2.27413,False
crypto,1w,ETH-USD,donch20,Donchian,414,11,1.26035,39.00000,28.50000,17.25000,54.75000,0.50847,0.00516,-0.07306,0.52632,1.48522,43.48589,-0.33349,0.56144,28.69103,69.67333,34.66600,-0.46650,0.64635,21.00000,57.05000,0.50454,0.15548,0.42657,0.46171,0.54636,0.00330,0.25962,0.39161,-0.00873,0.01541,-0.08315,0.10441,0.45554,-0.23987,0.07564,1.17196,0.28704,0.63536,0.63944,1.69097,False
crypto,1w,ETH-USD,donch55,Donchian,397,7,0.78859,65.16667,71.50000,48.75000,83.75000,0.45707,-0.00552,-0.13285,0.15325,-0.19498,102.51612,-0.70425,0.79175,50.08000,183.50000,96.51238,-0.44490,0.60412,41.00000,183.50000,0.50514,-1.78404,0.97003,0.46134,0.55156,0.00385,-1.09298,0.87313,-0.00975,0.01878,-0.08709,-0.37426,0.66701,-0.29072,0.08694,0.43749,1.70581,0.93806,0.13446,0.79865,False
crypto,1w,ETH-USD,tsmom20,TS momentum,433,26,3.01262,16.04000,11.00000,4.00000,21.00000,0.52778,0.00923,-0.03214,0.50798,0.50147,11.81804,1.49005,0.07792,7.99907,17.12000,5.50450,1.85193,0.06294,3.00000,12.00000,0.50743,0.83115,0.20480,0.46636,0.54988,0.00382,0.81488,0.20779,-0.00681,0.01479,0.01017,-0.39753,0.65534,-0.16339,0.17835,4.48603,-1.44751,0.05095,3.01355,6.28075,False
crypto,1w,ETH-USD,tsmom60,TS momentum,393,19,2.38986,21.61111,8.00000,1.00000,24.00000,0.49235,0.00243,0.02255,0.33693,0.11024,22.30109,-0.05307,0.36464,10.32363,44.17321,8.28850,-0.02403,0.26873,2.00000,25.00000,0.50574,-0.53400,0.70529,0.46547,0.54987,0.00374,-0.16452,0.53047,-0.00833,0.01737,-0.00583,0.19099,0.41359,-0.25198,0.23364,2.53359,-0.13348,0.44655,0.93176,4.52569,False
crypto,1w,ETH-USD,tsmom120,TS momentum,333,17,2.50708,20.12500,2.50000,1.00000,16.25000,0.47289,0.00054,-0.01659,0.29085,-0.20158,34.90760,-0.39886,0.62733,10.06667,97.63333,17.25907,-0.38039,0.87578,2.00000,82.50000,0.50608,-1.14308,0.87413,0.45921,0.55589,0.00406,-0.36398,0.62338,-0.01088,0.02169,-0.02676,0.04912,0.48344,-0.35878,0.31458,1.69895,0.72954,0.77223,0.15716,3.77194,False
crypto,1w,ETH-USD,swing5,Swing structure,414,13,1.51242,32.50000,27.00000,16.75000,35.00000,0.49637,0.00230,-0.13618,0.46032,1.39921,43.47870,-0.79293,0.83516,28.68951,70.00000,34.98350,-0.57927,0.72328,19.50000,60.50000,0.50505,-0.34632,0.64136,0.46263,0.54502,0.00305,-0.10484,0.54346,-0.00820,0.01530,-0.09313,-0.42188,0.66633,-0.25759,0.08131,1.17011,1.11595,0.88212,0.63625,1.69100,False
crypto,1w,LINK-USD,sma50,50-SMA state,404,29,3.61634,13.10714,5.00000,1.75000,14.25000,0.53598,0.01215,0.03972,0.55162,0.74322,14.64566,-0.28615,0.53347,8.58867,24.87500,5.45200,-0.11696,0.47253,2.00000,12.50000,0.50344,1.30431,0.09191,0.46269,0.54229,0.00461,0.70368,0.21678,-0.01176,0.02373,0.06811,-0.24537,0.58342,-0.11324,0.25945,3.71711,-0.08717,0.46853,1.94213,5.69692,False
crypto,1w,LINK-USD,sma10_40,10/40 crossover,414,19,2.26863,21.22222,12.00000,4.75000,18.75000,0.53027,0.00782,-0.03297,0.52198,2.47120,31.79359,-1.17056,0.94805,21.20833,48.13125,25.26200,-1.45346,0.97403,13.50000,42.00000,0.50135,1.14859,0.11089,0.45874,0.54138,0.00387,0.37737,0.34366,-0.01275,0.02263,-0.18591,1.53705,0.07393,-0.33810,-0.00831,1.63105,1.54033,0.90909,1.01072,2.40047,False
crypto,1w,LINK-USD,donch20,Donchian,423,9,0.98683,49.87500,24.00000,18.25000,50.00000,0.53318,0.00826,-0.09345,0.35550,2.84015,47.04022,0.18658,0.32368,30.49583,78.20000,37.01600,-0.89200,0.88412,21.50000,63.52500,0.50194,1.23799,0.11189,0.45969,0.54279,0.00659,0.15683,0.41259,-0.01052,0.02630,-0.09315,-0.00305,0.50350,-0.24891,0.06646,1.07362,-0.29088,0.40859,0.60673,1.57034,False
crypto,1w,LINK-USD,donch55,Donchian,375,4,0.41743,117.00000,119.00000,98.00000,137.00000,0.53476,0.01617,0.04710,0.33046,0.68791,109.93709,0.11380,0.31539,51.50000,248.10000,103.12554,0.24122,0.28310,40.00000,248.10000,0.50290,1.15099,0.11988,0.45772,0.54897,0.00906,0.53222,0.28571,-0.01160,0.03244,-0.09466,1.19534,0.06889,-0.28370,0.05836,0.38697,0.14917,0.59540,0.00000,0.71901,False
crypto,1w,LINK-USD,tsmom20,TS momentum,433,52,6.14574,7.82353,4.00000,1.00000,8.50000,0.52315,0.00516,0.11225,0.55460,0.19976,10.72637,-1.10710,0.90110,7.21034,15.77963,4.65800,-0.27865,0.63836,2.00000,9.00000,0.50384,0.81719,0.20080,0.46636,0.54304,0.00499,0.01773,0.49051,-0.01045,0.02128,0.03020,0.77340,0.22478,-0.14331,0.20711,4.95237,1.05618,0.84715,3.14038,7.00546,False
crypto,1w,LINK-USD,tsmom60,TS momentum,393,16,1.99155,24.33333,6.00000,2.00000,20.00000,0.55102,0.01405,0.05216,0.55143,0.81853,20.99630,0.27781,0.24575,9.81727,43.11111,6.62600,-0.06920,0.30969,2.00000,20.00000,0.50293,1.82167,0.03596,0.46036,0.54476,0.00715,0.57199,0.26673,-0.01187,0.02773,-0.00003,0.33553,0.35265,-0.25194,0.25287,2.69824,-0.60946,0.27373,1.06487,4.79191,False
crypto,1w,LINK-USD,tsmom120,TS momentum,333,8,1.09685,44.28571,7.00000,2.00000,78.50000,0.51807,0.00214,-0.17202,0.19802,-0.41258,36.06566,0.20091,0.20877,9.36381,104.53333,18.80408,-0.27313,0.35177,2.00000,106.80000,0.50324,0.52135,0.29171,0.45619,0.54985,0.00955,-0.50001,0.67832,-0.01370,0.03540,-0.01371,-0.76916,0.79123,-0.33885,0.30913,1.74578,-0.52849,0.33167,0.15716,4.08627,False
crypto,1w,LINK-USD,swing5,Swing structure,433,9,0.96404,53.75000,35.00000,14.75000,71.75000,0.53241,0.01354,-0.03033,0.51659,5.55680,42.76004,0.81049,0.15684,27.53462,65.67500,34.27200,0.05345,0.39261,19.47500,57.00000,0.50149,1.23370,0.10789,0.46190,0.54321,0.00544,0.75774,0.20979,-0.01142,0.02498,-0.09850,0.67623,0.24076,-0.25518,0.07072,1.18847,-0.68115,0.22777,0.65036,1.74344,False
crypto,1w,SOL-USD,sma50,50-SMA state,278,18,3.19078,14.23529,5.00000,1.00000,9.00000,0.52708,0.01372,0.08246,0.59556,0.43957,17.04608,-0.36193,0.56244,9.00000,30.56111,7.62150,-0.32402,0.53447,2.00000,24.00000,0.50722,0.63130,0.27073,0.45290,0.55435,0.01198,0.12658,0.41758,-0.00899,0.03615,0.03465,0.32988,0.36763,-0.20012,0.27897,3.22999,-0.03211,0.50150,1.50696,5.27437,False
crypto,1w,SOL-USD,sma10_40,10/40 crossover,288,12,1.99293,23.36364,15.00000,3.00000,35.50000,0.50871,0.01681,-0.22766,0.48780,0.64598,33.15490,-0.87676,0.86713,20.00000,52.41000,26.89200,-0.99437,0.89610,12.47500,47.00000,0.50106,0.23697,0.40460,0.45105,0.55245,0.00772,0.64386,0.25874,-0.01480,0.03144,-0.18179,-0.38203,0.63337,-0.36733,0.02089,1.54045,0.98231,0.81119,0.90903,2.36349,False
crypto,1w,SOL-USD,donch20,Donchian,307,6,0.84981,54.60000,62.00000,17.00000,88.00000,0.50000,0.02120,-0.03078,0.48134,3.72368,45.94688,0.44590,0.21421,27.00000,84.00000,38.40481,1.14665,0.09009,19.42500,74.07500,0.50292,-0.09124,0.54945,0.45182,0.55337,0.01173,0.67598,0.25175,-0.00960,0.03700,-0.07660,0.38329,0.35836,-0.26779,0.12302,1.09990,-0.69401,0.19680,0.51833,1.71093,False
crypto,1w,SOL-USD,donch55,Donchian,256,4,0.61147,63.00000,64.00000,57.50000,69.00000,0.49804,-0.00261,-0.05612,0.13441,-0.36867,89.69436,-0.54871,0.68558,35.00000,202.40000,87.54024,-0.46737,0.63121,28.10000,202.40000,0.49570,0.06955,0.47153,0.43933,0.55173,0.01397,-0.92456,0.80619,-0.01392,0.04582,-0.12694,0.43216,0.36288,-0.39876,0.08577,0.39020,0.87611,0.82717,0.00000,0.80295,False
crypto,1w,SOL-USD,tsmom20,TS momentum,307,20,3.22929,14.31579,8.00000,2.50000,19.50000,0.49673,0.01396,-0.13763,0.54941,1.05535,12.35116,0.51526,0.23177,7.57446,20.00000,6.15150,0.42360,0.23976,2.00000,15.50000,0.50664,-0.32141,0.64336,0.45574,0.55738,0.01161,0.18681,0.40460,-0.00853,0.03303,0.01702,-1.19516,0.89311,-0.18777,0.23517,4.34344,-0.90718,0.16084,2.54925,6.65021,False
crypto,1w,SOL-USD,tsmom60,TS momentum,267,18,3.32223,13.64706,2.00000,2.00000,6.00000,0.49248,0.00122,-0.05490,0.19070,-0.23667,27.89810,-0.53742,0.80808,9.37896,65.60000,14.88979,-0.45030,0.97677,2.00000,60.90000,0.49922,-0.20540,0.58741,0.44528,0.55113,0.01335,-0.75659,0.76324,-0.01031,0.04135,-0.02000,-0.18094,0.58081,-0.32174,0.29385,2.17541,0.93237,0.83516,0.39232,4.51168,False
crypto,1w,SOL-USD,tsmom120,TS momentum,207,12,2.77277,18.00000,5.00000,1.00000,13.00000,0.45146,-0.00441,0.05142,0.23529,-0.21296,38.87105,-0.50855,0.62563,6.89250,129.60000,27.94277,-0.51397,0.61558,2.00000,129.60000,0.49383,-1.13405,0.86613,0.43415,0.55610,0.01619,-1.02540,0.83417,-0.01384,0.04986,-0.03690,0.34131,0.32535,-0.47483,0.37940,1.32853,1.10652,0.84515,0.00000,3.81208,False
crypto,1w,SOL-USD,swing5,Swing structure,284,6,0.91864,50.80000,62.00000,21.00000,65.00000,0.50177,0.01896,-0.03468,0.42570,0.55243,43.89766,0.36523,0.23100,25.32727,71.77500,36.10110,1.28025,0.07300,17.00000,67.55000,0.50311,-0.04264,0.48951,0.45362,0.55707,0.01175,0.50633,0.28671,-0.01051,0.03722,-0.08458,0.39867,0.34900,-0.28276,0.13155,1.14731,-0.59058,0.31269,0.53234,1.80020,False
crypto,1w,XRP-USD,sma50,50-SMA state,404,25,3.09972,15.33333,3.00000,1.75000,24.00000,0.51117,0.00868,0.17309,0.56395,0.09397,16.11160,-0.12948,0.46753,9.57143,26.34000,6.33150,-0.68041,0.95504,3.00000,15.00000,0.49830,0.49900,0.31069,0.45522,0.53980,0.00255,0.59033,0.25574,-0.01426,0.02032,0.03550,1.21423,0.11189,-0.14807,0.22074,3.35807,-0.25125,0.40659,1.81266,5.17901,False
crypto,1w,XRP-USD,sma10_40,10/40 crossover,414,11,1.26035,38.10000,46.50000,11.00000,60.00000,0.50847,0.01042,-0.14212,0.40431,0.14976,31.27381,0.81653,0.16583,20.70392,47.75000,25.00750,2.41683,0.02298,13.00000,40.00000,0.50052,0.32532,0.37163,0.46117,0.54126,0.00031,0.93580,0.16783,-0.01655,0.01904,-0.18674,0.41956,0.30569,-0.34948,-0.00220,1.65241,-0.96650,0.13487,1.01072,2.40047,False
crypto,1w,XRP-USD,donch20,Donchian,414,7,0.75621,65.16667,65.00000,50.50000,86.25000,0.46731,0.00244,-0.02254,0.34026,-0.02405,47.36707,1.15924,0.09491,30.76827,73.53500,39.48300,1.52765,0.06194,22.00000,67.00000,0.49835,-1.24327,0.90010,0.45733,0.54167,0.00395,-0.14110,0.55345,-0.01244,0.02244,-0.04785,0.25432,0.40559,-0.20745,0.11061,1.07596,-1.08890,0.15784,0.61092,1.57401,False
crypto,1w,XRP-USD,donch55,Donchian,355,7,0.88189,55.33333,60.50000,53.25000,63.25000,0.45198,-0.00220,-0.06967,0.15337,-0.19154,104.19242,-0.94942,0.93361,52.94000,193.15000,98.93303,-0.69851,0.77222,42.42500,193.15000,0.49705,-1.69049,0.95804,0.45315,0.54378,0.00450,-0.53180,0.68432,-0.01436,0.02718,-0.06320,-0.05237,0.54341,-0.27641,0.11669,0.43154,2.32939,0.98601,0.13481,0.75218,False
crypto,1w,XRP-USD,tsmom20,TS momentum,433,48,5.66372,8.48936,5.00000,2.00000,10.50000,0.50000,0.00879,0.06213,0.49432,0.17163,10.83049,-0.98054,0.85914,7.64125,15.32143,5.01350,-0.00596,0.50150,3.00000,9.00000,0.49752,0.10509,0.46254,0.45940,0.53596,0.00290,0.58692,0.26873,-0.01291,0.02005,0.02330,0.35845,0.36963,-0.15146,0.19643,4.86469,0.78657,0.78022,3.38194,6.64311,False
crypto,1w,XRP-USD,tsmom60,TS momentum,393,20,2.52263,19.36842,5.00000,1.50000,43.00000,0.46429,0.00403,-0.03390,0.24355,-0.09751,22.36900,-0.23805,0.48252,10.10684,44.85804,8.54300,-0.29086,0.55245,2.00000,32.00000,0.49715,-1.26494,0.91608,0.45780,0.53964,0.00372,0.02708,0.45754,-0.01333,0.02374,-0.00794,-0.17491,0.56943,-0.25183,0.23232,2.56447,-0.03852,0.48851,1.06487,4.65880,False
crypto,1w,XRP-USD,tsmom120,TS momentum,333,23,3.44723,10.63636,2.00000,1.00000,4.75000,0.43373,-0.00669,-0.25066,0.21698,-0.21317,37.75130,-0.63163,0.93408,9.63850,106.93333,20.39543,-0.40442,0.98682,2.00000,110.80000,0.49493,-2.12629,0.99101,0.45015,0.54381,0.00426,-0.78503,0.79421,-0.01564,0.03146,-0.02186,-1.19780,0.89452,-0.32044,0.30194,1.75631,1.45364,0.90909,0.15716,3.92911,False
crypto,1w,XRP-USD,swing5,Swing structure,420,11,1.24235,39.60000,37.00000,19.75000,48.00000,0.46778,-0.00730,-0.03948,0.34456,-0.07211,41.83578,-0.18227,0.50250,27.68984,64.16667,34.14950,0.22994,0.32168,19.00000,57.00000,0.49911,-1.27262,0.90110,0.45952,0.54049,0.00280,-0.97755,0.85215,-0.01349,0.02029,-0.06360,0.23396,0.41059,-0.22700,0.10780,1.21903,0.07450,0.55045,0.72977,1.74782,False
crypto,4h,BTC-USD,sma50,50-SMA state,4323,299,150.86092,14.39262,5.00000,1.00000,18.00000,0.48774,-0.00002,0.03091,0.50814,0.01000,14.55684,-0.11616,0.51748,12.42626,17.05990,4.22150,1.10798,0.28472,3.00000,5.00000,0.49276,-0.67945,0.76024,0.48068,0.50499,-0.00002,0.02307,0.49151,-0.00027,0.00023,0.03904,-0.23182,0.59241,-0.01870,0.09754,150.85886,0.00014,0.50350,127.09682,175.22652,False
crypto,4h,BTC-USD,sma10_40,10/40 crossover,4333,153,76.77161,28.30263,21.50000,10.75000,41.00000,0.49192,-0.00009,-0.20861,0.35398,-0.00214,32.15270,-1.50704,0.95704,28.39027,36.64713,25.70850,-1.59795,0.95105,21.50000,30.00000,0.49864,-0.94672,0.82717,0.48719,0.51052,0.00000,-0.61305,0.72527,-0.00024,0.00026,-0.16487,-1.44229,0.92907,-0.21393,-0.11517,68.02524,1.63731,0.94805,59.10758,76.78933,False
crypto,4h,BTC-USD,donch20,Donchian,4335,97,48.46496,44.82292,34.50000,20.00000,56.25000,0.48985,0.00003,-0.06902,0.47944,0.01530,43.18793,0.47886,0.29670,38.12257,49.00057,33.35550,0.34577,0.33866,28.47500,39.50000,0.49680,-1.01504,0.84815,0.48586,0.50821,-0.00001,0.25239,0.41259,-0.00026,0.00022,-0.07010,0.03801,0.48551,-0.11797,-0.02370,50.56841,-0.53166,0.31868,44.30306,57.02165,False
crypto,4h,BTC-USD,donch55,Donchian,4302,39,19.33120,112.60526,81.00000,57.25000,129.00000,0.49314,0.00005,-0.04380,0.40274,0.02626,106.47102,0.46102,0.28771,87.57283,129.97277,83.68200,-0.19360,0.53247,65.50000,108.52500,0.49852,-0.72447,0.77323,0.48643,0.51010,-0.00001,0.42182,0.33067,-0.00026,0.00024,-0.07142,0.85314,0.20779,-0.12676,-0.01917,20.43802,-0.44625,0.33566,16.35667,24.49809,False
crypto,4h,BTC-USD,tsmom20,TS momentum,4352,437,219.25189,9.90138,4.00000,1.00000,13.00000,0.48311,0.00000,0.00637,0.50322,0.00664,10.24170,-0.48749,0.65834,9.13606,11.41483,3.82200,0.32645,0.73626,3.00000,5.00000,0.49332,-1.43064,0.92408,0.48161,0.50506,-0.00001,0.12284,0.47053,-0.00026,0.00023,0.02047,-0.42766,0.67433,-0.03300,0.07277,213.93038,0.36278,0.62837,191.13501,238.41578,False
crypto,4h,BTC-USD,tsmom60,TS momentum,4312,245,123.83882,17.59426,3.00000,1.00000,16.25000,0.49501,0.00001,-0.03549,0.48456,0.01641,18.27362,-0.30479,0.60839,15.04924,22.31937,3.89000,-1.29013,0.99900,3.00000,5.00000,0.49616,-0.16133,0.56843,0.48444,0.50789,-0.00002,0.21501,0.40859,-0.00026,0.00022,-0.00144,-0.76409,0.78022,-0.07394,0.06877,120.40636,0.24048,0.61538,96.93651,144.19909,False
crypto,4h,BTC-USD,tsmom120,TS momentum,4252,174,89.04275,24.12139,5.00000,1.00000,16.00000,0.49494,0.00005,0.00019,0.51075,0.03127,26.38226,-0.46405,0.63836,19.83716,35.52353,3.96650,1.23033,0.20979,3.00000,5.00000,0.49721,-0.31656,0.63037,0.48471,0.50871,-0.00002,0.47498,0.32368,-0.00026,0.00023,-0.00655,0.13449,0.44755,-0.08793,0.07700,84.03649,0.33938,0.63237,60.23383,108.62682,False
crypto,4h,BTC-USD,swing5,Swing structure,4348,96,47.81672,45.41053,35.00000,18.00000,58.00000,0.49666,0.00018,-0.08588,0.51173,0.02361,40.98224,1.27900,0.10090,35.82603,47.16378,31.84450,0.94232,0.19081,27.00000,37.52500,0.49660,0.00832,0.49351,0.48541,0.50851,-0.00001,1.24980,0.10390,-0.00027,0.00024,-0.07720,-0.29268,0.60839,-0.12491,-0.02696,53.34365,-1.24864,0.10190,46.21294,60.79155,False
crypto,4h,ETH-USD,sma50,50-SMA state,4323,343,173.13569,12.53216,3.00000,1.00000,13.00000,0.48658,0.00002,0.02984,0.51369,0.01845,14.90567,-1.62314,0.96104,12.63395,17.42932,4.40650,-1.89051,1.00000,3.00000,6.00000,0.49404,-0.98664,0.84216,0.48113,0.50638,0.00006,-0.15969,0.58242,-0.00032,0.00040,0.03834,-0.22914,0.58242,-0.02109,0.09999,147.33205,1.78839,0.95205,124.56501,172.18834,False
crypto,4h,ETH-USD,sma10_40,10/40 crossover,4333,145,72.73100,29.84028,25.50000,12.75000,39.00000,0.49469,0.00002,-0.15968,0.36648,0.00139,32.23089,-0.96621,0.82917,28.56921,36.63263,25.71850,-0.08399,0.53846,21.50000,30.00000,0.49825,-0.49878,0.70829,0.48649,0.50959,0.00000,0.07250,0.47153,-0.00039,0.00037,-0.17061,0.37101,0.34965,-0.21719,-0.12117,67.84691,0.94775,0.81319,59.58751,76.28414,False
crypto,4h,ETH-USD,donch20,Donchian,4331,103,51.54158,41.99020,32.50000,20.00000,55.75000,0.49261,-0.00004,-0.06838,0.45157,0.01936,43.57730,-0.45359,0.65335,38.31858,49.73780,33.63900,-0.33695,0.62937,28.50000,40.00000,0.49759,-0.70352,0.76623,0.48669,0.50934,0.00002,-0.25474,0.59940,-0.00034,0.00037,-0.06816,-0.00780,0.49850,-0.11488,-0.02315,50.12797,0.35524,0.63636,43.74721,56.83752,False
